match_id,league_id,season,game_week,match_date,home_team,away_team,actual_home_goals,actual_away_goals,match_status,xg_home,xg_away,prob_home_win,prob_draw,prob_away_win,predicted_scoreline,predicted_scoreline_prob,prediction_confidence,prediction_date,predicted_outcome,actual_outcome,prediction_accuracy
UCL_2026_GS03_Bayern Munich_Arsenal,UCL,2026,3.0,2026-10-21,Bayern Munich,Arsenal,,,incomplete,1.3343571526051323,1.2547207579643265,0.3876203836228284,0.2622969572936147,0.350082659083557,1-1,0.12192842867674664,0.8004800401228784,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Betis_Feyenoord,UCL,2026,3.0,2026-10-21,Betis,Feyenoord,,,incomplete,1.7128421906436688,1.2396754493959763,0.4749209129046052,0.2328899916951069,0.29218909540028787,1-1,0.10178840039550667,0.5838955402268748,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Club Brugge_Lens,UCL,2026,3.0,2026-10-21,Club Brugge,Lens,,,incomplete,1.6918257686820593,1.3848491672131384,0.4534348439120927,0.22899600169212103,0.31756915439578626,1-1,0.10011898120336639,0.6219800181367933,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Como_Man United,UCL,2026,3.0,2026-10-21,Como,Man United,,,incomplete,1.6241790101663778,1.21980982056512,0.46200843628949684,0.23867007511014476,0.2993214886003585,1-1,0.10295386655198946,0.5682424211739256,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Inter_Shakhtar Donetsk,UCL,2026,3.0,2026-10-21,Inter,Shakhtar Donetsk,,,incomplete,1.7402196369722926,0.9727941092967961,0.5506242160413437,0.2332398610524573,0.21613592290619893,1-0,0.12037623724625968,0.6338745896550277,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Lille_Galatasaray,UCL,2026,3.0,2026-10-21,Lille,Galatasaray,,,incomplete,1.6918763968644952,1.0790101988276926,0.5072859371388577,0.23925638240735403,0.25345768045378825,1-1,0.10751988775429629,0.6227821550334663,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Real Madrid_RB Leipzig,UCL,2026,3.0,2026-10-21,Real Madrid,RB Leipzig,,,incomplete,2.1062931876624438,1.0263469912105405,0.6176610782110955,0.19982190101765213,0.18251702077125237,2-0,0.09927569996351965,0.677688269226359,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS03_Sporting CP_Lask Linz,UCL,2026,3.0,2026-10-21,Sporting CP,Lask Linz,,,incomplete,1.6531680631012373,1.018416681188328,0.5212296951867392,0.24043824925031632,0.23833205556294446,1-0,0.12058687309624264,0.6276086572319971,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Ath Madrid_Bayern Munich,UCL,2026,4.0,2026-11-03,Ath Madrid,Bayern Munich,,,incomplete,1.7897304448388862,1.7827158063525523,0.39244518181614874,0.21678671122669943,0.3907681069571518,1-1,0.08843707458303626,0.8058282364305844,2026-09-04 20:02:36.275835,Home Win,,
UCL_2026_GS04_Barcelona_Aston Villa,UCL,2026,4.0,2026-11-03,Barcelona,Aston Villa,,,incomplete,2.1635150498235705,1.2866767829587862,0.5720539614401187,0.2001153304615709,0.2278307080983104,2-1,0.08871566515866836,0.7007617466071203,2026-09-04 20:02:36.275835,Home Win,,
